"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"DAS_20_3y6mPP","ordered, factor",521,0.818150087260035,7,NA,NA,2344,NA,NA,0.465721832737133,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_21_3y6mPP","ordered, factor",521,0.818150087260035,6,NA,NA,2344,NA,NA,0.570282308125891,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_22_3y6mPP","ordered, factor",521,0.818150087260035,6,NA,NA,2344,NA,NA,0.570157050703468,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_31_4yPP","ordered, factor",344,0.879930191972077,8,NA,NA,2521,NA,NA,0.703353163872363,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_18_4yPP","ordered, factor",344,0.879930191972077,7,NA,NA,2521,NA,NA,0.612831260140617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_19_4yPP","ordered, factor",344,0.879930191972077,7,NA,NA,2521,NA,NA,0.564392915089237,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_23_4yPP","ordered, factor",344,0.879930191972077,6,NA,NA,2521,NA,NA,0.437128177393185,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_16_4yPP","ordered, factor",344,0.879930191972077,5,NA,NA,2521,NA,NA,0.496028258518118,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_17_4yPP","ordered, factor",344,0.879930191972077,6,NA,NA,2521,NA,NA,0.648492428339643,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_20_4yPP","ordered, factor",344,0.879930191972077,5,NA,NA,2521,NA,NA,0.469223228772309,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_21_4yPP","ordered, factor",344,0.879930191972077,6,NA,NA,2521,NA,NA,0.563463358572201,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_22_4yPP","ordered, factor",344,0.879930191972077,6,NA,NA,2521,NA,NA,0.561435235262304,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_1_8wPP","ordered, factor",2292,0.2,6,NA,NA,961,"Very true",NA,0.666255874443013,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_2_8wPP","ordered, factor",2292,0.2,6,NA,NA,1171,"Completely true",NA,0.590930134103293,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_3_8wPP","ordered, factor",2292,0.2,6,NA,NA,1063,"Very true",NA,0.646714119069592,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_4_8wPP","ordered, factor",2292,0.2,6,NA,NA,1000,"Very true",NA,0.663076517761148,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_5_8wPP","ordered, factor",2292,0.2,6,NA,NA,1001,"Very true",NA,0.659854520922611,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_1_6mPP","ordered, factor",1345,0.530541012216405,6,NA,NA,1520,NA,NA,0.631641906551872,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_2_6mPP","ordered, factor",1345,0.530541012216405,6,NA,NA,1520,NA,NA,0.584427523113279,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_3_6mPP","ordered, factor",1345,0.530541012216405,6,NA,NA,1520,NA,NA,0.630028882961816,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_4_6mPP","ordered, factor",1345,0.530541012216405,6,NA,NA,1520,NA,NA,0.644080651179503,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_5_6mPP","ordered, factor",1345,0.530541012216405,6,NA,NA,1520,NA,NA,0.621460731609569,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_1_1yPP","ordered, factor",1136,0.603490401396161,6,NA,NA,1729,NA,NA,0.619707461317199,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_2_1yPP","ordered, factor",1136,0.603490401396161,6,NA,NA,1729,NA,NA,0.595880963598492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_3_1yPP","ordered, factor",1136,0.603490401396161,6,NA,NA,1729,NA,NA,0.608734936024598,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_4_1yPP","ordered, factor",1136,0.603490401396161,6,NA,NA,1729,NA,NA,0.635921382166237,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_5_1yPP","ordered, factor",1136,0.603490401396161,6,NA,NA,1729,NA,NA,0.636206543840508,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_1_1y6mPP","ordered, factor",1041,0.636649214659686,6,NA,NA,1824,NA,NA,0.624661685496009,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_2_1y6mPP","ordered, factor",1041,0.636649214659686,6,NA,NA,1824,NA,NA,0.588675080581832,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_3_1y6mPP","ordered, factor",1041,0.636649214659686,6,NA,NA,1824,NA,NA,0.631099004227259,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_4_1y6mPP","ordered, factor",1041,0.636649214659686,6,NA,NA,1824,NA,NA,0.646882246712824,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_5_1y6mPP","ordered, factor",1041,0.636649214659686,6,NA,NA,1824,NA,NA,0.63007287199831,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_1_2yPP","ordered, factor",1012,0.646771378708552,6,NA,NA,1853,NA,NA,0.632504804011936,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_2_2yPP","ordered, factor",1012,0.646771378708552,6,NA,NA,1853,NA,NA,0.609121373556843,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_3_2yPP","ordered, factor",1012,0.646771378708552,6,NA,NA,1853,NA,NA,0.636580402755862,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_4_2yPP","ordered, factor",1012,0.646771378708552,6,NA,NA,1853,NA,NA,0.650291365276758,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_5_2yPP","ordered, factor",1012,0.646771378708552,6,NA,NA,1853,NA,NA,0.655077801559156,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_1_2y6mPP","ordered, factor",905,0.684118673647469,6,NA,NA,1960,NA,NA,0.615761423643967,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_2_2y6mPP","ordered, factor",905,0.684118673647469,6,NA,NA,1960,NA,NA,0.606015689386771,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_3_2y6mPP","ordered, factor",905,0.684118673647469,6,NA,NA,1960,NA,NA,0.61766856933549,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_4_2y6mPP","ordered, factor",905,0.684118673647469,6,NA,NA,1960,NA,NA,0.646146332529532,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_5_2y6mPP","ordered, factor",905,0.684118673647469,6,NA,NA,1960,NA,NA,0.633267604773969,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_1_3yPP","ordered, factor",607,0.788132635253054,6,NA,NA,2258,NA,NA,0.644946790464895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_2_3yPP","ordered, factor",607,0.788132635253054,6,NA,NA,2258,NA,NA,0.620932612111853,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_3_3yPP","ordered, factor",607,0.788132635253054,6,NA,NA,2258,NA,NA,0.655379713338888,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_4_3yPP","ordered, factor",607,0.788132635253054,6,NA,NA,2258,NA,NA,0.661562387196057,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_5_3yPP","ordered, factor",607,0.788132635253054,6,NA,NA,2258,NA,NA,0.662821720238079,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_1_3y6mPP","ordered, factor",521,0.818150087260035,6,NA,NA,2344,NA,NA,0.630847955909387,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_2_3y6mPP","ordered, factor",521,0.818150087260035,6,NA,NA,2344,NA,NA,0.608758441060857,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_3_3y6mPP","ordered, factor",521,0.818150087260035,6,NA,NA,2344,NA,NA,0.642445319609049,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_4_3y6mPP","ordered, factor",521,0.818150087260035,6,NA,NA,2344,NA,NA,0.648826080068965,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_5_3y6mPP","ordered, factor",521,0.818150087260035,6,NA,NA,2344,NA,NA,0.644677848961653,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_1_4yPP","ordered, factor",344,0.879930191972077,6,NA,NA,2521,NA,NA,0.636712412114657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_2_4yPP","ordered, factor",344,0.879930191972077,6,NA,NA,2521,NA,NA,0.635225121687399,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_3_4yPP","ordered, factor",344,0.879930191972077,6,NA,NA,2521,NA,NA,0.641089778258518,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_4_4yPP","ordered, factor",344,0.879930191972077,5,NA,NA,2521,NA,NA,0.665917387777177,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRS_5_4yPP","ordered, factor",344,0.879930191972077,6,NA,NA,2521,NA,NA,0.645923472147107,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSPSS_3_20","ordered, factor",2084,0.27260034904014,8,NA,NA,1038,"Very strongly agree",NA,0.629887802505885,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSPSS_4_20","ordered, factor",2088,0.271204188481675,8,NA,NA,973,"Very strongly agree",NA,0.659165308788773,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSPSS_6_20","ordered, factor",2090,0.270506108202443,8,NA,NA,776,"Very strongly agree",NA,0.707300199171264,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSPSS_7_20","ordered, factor",2086,0.271902268760908,8,NA,NA,975,"Very strongly agree",NA,0.653299309003363,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSPSS_8_20","ordered, factor",2086,0.271902268760908,8,NA,NA,987,"Very strongly agree",NA,0.66414272569079,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSPSS_9_20","ordered, factor",2084,0.27260034904014,8,NA,NA,1163,"Very strongly agree",NA,0.594702900446137,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSPSS_11_20","ordered, factor",2089,0.270855148342059,8,NA,NA,1005,"Very strongly agree",NA,0.658401011384028,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSPSS_12_20","ordered, factor",2089,0.270855148342059,8,NA,NA,1080,"Very strongly agree",NA,0.619946603066371,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TSS_1_20","ordered, factor",395,0.862129144851658,6,NA,NA,2470,NA,NA,0.527005287614164,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TSS_2_20","ordered, factor",395,0.862129144851658,6,NA,NA,2470,NA,NA,0.600544784489665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TSS_3_20","ordered, factor",395,0.862129144851658,6,NA,NA,2470,NA,NA,0.490985419003365,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TSS_4_20","ordered, factor",395,0.862129144851658,6,NA,NA,2470,NA,NA,0.482115045665759,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TSS_5_20","ordered, factor",395,0.862129144851658,6,NA,NA,2470,NA,NA,0.622912994712386,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TSS_6_20","ordered, factor",395,0.862129144851658,6,NA,NA,2470,NA,NA,0.575882070181061,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pregnancycourse_workoutclass_28","factor",1451,0.493542757417103,3,NA,NA,1414,NA,NA,0.339925743361953,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pregnancycourse_yoga_28","factor",1464,0.489005235602094,3,NA,NA,1401,NA,NA,0.34920048374093,NA,NA,NA,NA,NA,NA,NA,NA,NA
